timestamp,event,track_id,zone_or_line,direction
1755860551,zone_enter,597,Zone 1,
1755860553,zone_enter,595,Zone 1,
1755860554,zone_enter,605,Zone 1,
1755860554,zone_enter,606,Zone 1,
1755860554,zone_enter,607,Zone 1,
1755860554,zone_leave,605,Zone 1,
1755860554,zone_leave,597,Zone 1,
1755860554,zone_enter,608,Zone 1,
1755860554,zone_leave,607,Zone 1,
1755860555,zone_enter,609,Zone 1,
1755860555,zone_leave,608,Zone 1,
1755860556,zone_enter,610,Zone 1,
1755860556,zone_leave,609,Zone 1,
1755860557,zone_enter,611,Zone 1,
1755860557,zone_enter,612,Zone 1,
1755860557,zone_leave,610,Zone 1,
1755860557,zone_leave,606,Zone 1,
1755860557,zone_enter,613,Zone 1,
1755860557,zone_leave,612,Zone 1,
1755860557,zone_enter,614,Zone 1,
1755860557,zone_leave,560,Zone 1,
1755860557,zone_leave,613,Zone 1,
1755860558,zone_enter,560,Zone 1,
1755860558,zone_enter,615,Zone 1,
1755860558,zone_leave,614,Zone 1,
1755860558,zone_leave,615,Zone 1,
1755860559,zone_enter,617,Zone 1,
1755860560,zone_leave,617,Zone 1,
1755860562,zone_leave,560,Zone 1,
1755860563,zone_enter,560,Zone 1,
1755860566,zone_enter,617,Zone 1,
1755860567,zone_leave,617,Zone 1,
1755860568,zone_leave,560,Zone 1,
1755860569,zone_enter,560,Zone 1,
1755860570,zone_leave,560,Zone 1,
1755860570,zone_leave,611,Zone 1,
1755860572,zone_enter,629,Zone 1,
1755860572,zone_enter,630,Zone 1,
1755860572,zone_leave,629,Zone 1,
1755860573,zone_enter,632,Zone 1,
1755860573,zone_enter,617,Zone 1,
1755860573,zone_enter,631,Zone 1,
1755860573,zone_leave,630,Zone 1,
1755860574,zone_leave,632,Zone 1,
1755860574,zone_enter,632,Zone 1,
1755860574,zone_leave,617,Zone 1,
1755860574,zone_leave,631,Zone 1,
1755860575,zone_leave,632,Zone 1,
1755860575,zone_enter,635,Zone 1,
1755860575,zone_enter,637,Zone 1,
1755860575,zone_leave,635,Zone 1,
1755860576,zone_enter,638,Zone 1,
1755860576,zone_leave,637,Zone 1,
1755860577,zone_enter,643,Zone 1,
1755860577,zone_leave,595,Zone 1,
1755860577,zone_leave,638,Zone 1,
1755860577,zone_enter,644,Zone 1,
1755860577,zone_leave,643,Zone 1,
1755860578,zone_enter,595,Zone 1,
1755860578,zone_enter,637,Zone 1,
1755860578,zone_enter,646,Zone 1,
1755860578,zone_enter,638,Zone 1,
1755860578,zone_leave,637,Zone 1,
1755860578,zone_leave,646,Zone 1,
1755860579,zone_enter,643,Zone 1,
1755860579,zone_leave,595,Zone 1,
1755860579,zone_leave,638,Zone 1,
1755860579,zone_enter,646,Zone 1,
1755860579,zone_leave,643,Zone 1,
1755860580,zone_enter,652,Zone 1,
1755860580,zone_enter,595,Zone 1,
1755860580,zone_leave,652,Zone 1,
1755860580,zone_leave,595,Zone 1,
1755860580,zone_leave,646,Zone 1,
1755860581,zone_enter,632,Zone 1,
1755860581,zone_leave,644,Zone 1,
1755860581,zone_leave,632,Zone 1,
1755860582,zone_enter,632,Zone 1,
1755860583,zone_leave,632,Zone 1,
1755860584,zone_enter,629,Zone 1,
1755860587,zone_enter,672,Zone 1,
1755860588,zone_enter,673,Zone 1,
1755860588,zone_leave,672,Zone 1,
1755860588,zone_enter,674,Zone 1,
1755860588,zone_leave,673,Zone 1,
1755860589,zone_enter,675,Zone 1,
1755860589,zone_leave,674,Zone 1,
1755860590,zone_enter,676,Zone 1,
1755860590,zone_leave,675,Zone 1,
1755860592,zone_enter,677,Zone 1,
1755860592,zone_leave,676,Zone 1,
1755860594,zone_enter,595,Zone 1,
1755860596,zone_leave,595,Zone 1,
1755860600,zone_leave,677,Zone 1,
1755860601,zone_enter,679,Zone 1,
1755860602,zone_enter,680,Zone 1,
1755860602,zone_leave,679,Zone 1,
1755860602,zone_leave,680,Zone 1,
1755860602,zone_enter,681,Zone 1,
1755860603,zone_enter,682,Zone 1,
1755860603,zone_leave,681,Zone 1,
1755860603,zone_leave,682,Zone 1,
1755860603,zone_enter,683,Zone 1,
1755860604,zone_enter,684,Zone 1,
1755860604,zone_leave,683,Zone 1,
1755860605,zone_enter,685,Zone 1,
1755860605,zone_leave,684,Zone 1,
1755860605,zone_enter,686,Zone 1,
1755860605,zone_leave,685,Zone 1,
1755860606,zone_enter,687,Zone 1,
1755860606,zone_leave,686,Zone 1,
1755860606,zone_leave,687,Zone 1,
1755860615,zone_enter,703,Zone 1,
1755860615,zone_leave,629,Zone 1,
1755860617,zone_leave,703,Zone 1,
1755860617,zone_enter,707,Zone 1,
1755860618,zone_enter,709,Zone 1,
1755860619,zone_enter,712,Zone 1,
1755860619,zone_leave,707,Zone 1,
1755860619,zone_leave,709,Zone 1,
1755860623,zone_enter,715,Zone 1,
1755860623,zone_leave,712,Zone 1,
1755860624,zone_enter,716,Zone 1,
1755860624,zone_leave,715,Zone 1,
1755860624,zone_enter,717,Zone 1,
1755860624,zone_leave,716,Zone 1,
1755860625,zone_enter,718,Zone 1,
1755860625,zone_leave,717,Zone 1,
1755860626,zone_enter,720,Zone 1,
1755860626,zone_leave,718,Zone 1,
1755860626,zone_enter,722,Zone 1,
1755860626,zone_leave,720,Zone 1,
1755860628,zone_leave,722,Zone 1,
1755860628,zone_enter,722,Zone 1,
1755860630,zone_leave,722,Zone 1,
1755860630,zone_enter,724,Zone 1,
1755860631,zone_leave,724,Zone 1,
1755860632,zone_enter,727,Zone 1,
1755860633,zone_leave,727,Zone 1,
1755860633,zone_enter,727,Zone 1,
1755860634,zone_leave,727,Zone 1,
1755860635,zone_enter,727,Zone 1,
1755860636,zone_enter,729,Zone 1,
1755860637,zone_leave,729,Zone 1,
1755860639,zone_enter,730,Zone 1,
1755860641,zone_leave,730,Zone 1,
1755860643,zone_enter,732,Zone 1,
1755860643,zone_leave,732,Zone 1,
1755860643,zone_leave,727,Zone 1,
1755860644,zone_enter,727,Zone 1,
1755860647,zone_enter,733,Zone 1,
1755860648,zone_leave,733,Zone 1,
1755860649,zone_enter,734,Zone 1,
1755860649,zone_enter,736,Zone 1,
1755860649,zone_enter,735,Zone 1,
1755860649,zone_leave,734,Zone 1,
1755860649,zone_leave,735,Zone 1,
1755860650,zone_enter,738,Zone 1,
1755860650,zone_leave,736,Zone 1,
1755860650,zone_leave,738,Zone 1,
1755860653,zone_enter,744,Zone 1,
1755860659,zone_leave,744,Zone 1,
1755860660,zone_enter,749,Zone 1,
1755860660,zone_leave,727,Zone 1,
1755860661,zone_leave,749,Zone 1,
1755860662,zone_enter,751,Zone 1,
1755860663,zone_enter,753,Zone 1,
1755860664,zone_leave,753,Zone 1,
1755860666,zone_enter,754,Zone 1,
1755860666,zone_enter,755,Zone 1,
1755860667,zone_leave,755,Zone 1,
1755860667,zone_leave,754,Zone 1,
1755860667,zone_enter,756,Zone 1,
1755860668,zone_leave,756,Zone 1,
1755860676,zone_enter,762,Zone 1,
1755860676,zone_leave,762,Zone 1,
1755860676,zone_leave,751,Zone 1,
1755860678,zone_enter,762,Zone 1,
1755860680,zone_enter,764,Zone 1,
1755860680,zone_leave,762,Zone 1,
1755860681,zone_leave,764,Zone 1,
1755860686,zone_enter,765,Zone 1,
1755860687,zone_leave,765,Zone 1,
1755860688,zone_enter,766,Zone 1,
1755860689,zone_enter,767,Zone 1,
1755860689,zone_leave,767,Zone 1,
1755860689,zone_enter,767,Zone 1,
1755860690,zone_leave,767,Zone 1,
1755860700,zone_enter,774,Zone 1,
1755860702,zone_enter,787,Zone 1,
1755860702,zone_enter,788,Zone 1,
1755860702,zone_leave,787,Zone 1,
1755860703,zone_enter,790,Zone 1,
1755860703,zone_leave,788,Zone 1,
1755860703,zone_leave,790,Zone 1,
1755860704,zone_enter,795,Zone 1,
1755860705,zone_enter,798,Zone 1,
1755860705,zone_leave,795,Zone 1,
1755860706,zone_enter,800,Zone 1,
1755860706,zone_enter,799,Zone 1,
1755860706,zone_leave,798,Zone 1,
1755860706,zone_leave,766,Zone 1,
1755860706,zone_enter,801,Zone 1,
1755860706,zone_leave,800,Zone 1,
1755860706,zone_leave,799,Zone 1,
1755860707,zone_enter,802,Zone 1,
1755860707,zone_leave,801,Zone 1,
1755860707,zone_enter,803,Zone 1,
1755860707,zone_leave,802,Zone 1,
1755860708,zone_enter,804,Zone 1,
1755860708,zone_enter,805,Zone 1,
1755860708,zone_leave,803,Zone 1,
1755860709,zone_enter,806,Zone 1,
1755860709,zone_leave,804,Zone 1,
1755860709,zone_leave,805,Zone 1,
1755860710,zone_leave,806,Zone 1,
1755860713,zone_enter,794,Zone 1,
1755860717,zone_enter,816,Zone 1,
1755860717,zone_enter,817,Zone 1,
1755860717,zone_enter,818,Zone 1,
1755860717,zone_leave,794,Zone 1,
1755860717,zone_leave,774,Zone 1,
1755860718,zone_leave,818,Zone 1,
1755860720,zone_enter,774,Zone 1,
1755860720,zone_leave,817,Zone 1,
1755860723,zone_enter,830,Zone 1,
1755860723,zone_leave,774,Zone 1,
1755860724,zone_enter,834,Zone 1,
1755860726,zone_leave,834,Zone 1,
1755860726,zone_enter,834,Zone 1,
1755860727,zone_enter,840,Zone 1,
1755860727,zone_enter,774,Zone 1,
1755860727,zone_leave,816,Zone 1,
1755860727,zone_leave,834,Zone 1,
1755860727,zone_leave,830,Zone 1,
1755860727,zone_leave,840,Zone 1,
1755860728,zone_enter,834,Zone 1,
1755860728,zone_leave,834,Zone 1,
1755860729,zone_enter,845,Zone 1,
1755860731,zone_enter,834,Zone 1,
1755860732,zone_enter,846,Zone 1,
1755860733,zone_enter,847,Zone 1,
1755860733,zone_leave,846,Zone 1,
1755860733,zone_leave,847,Zone 1,
1755860734,zone_leave,834,Zone 1,
1755860734,zone_leave,774,Zone 1,
1755860735,zone_enter,849,Zone 1,
1755860735,zone_enter,834,Zone 1,
1755860735,zone_leave,845,Zone 1,
1755860736,zone_enter,851,Zone 1,
1755860736,zone_leave,849,Zone 1,
1755860736,zone_enter,852,Zone 1,
1755860736,zone_leave,851,Zone 1,
1755860737,zone_enter,855,Zone 1,
1755860737,zone_leave,834,Zone 1,
1755860737,zone_leave,852,Zone 1,
1755860737,zone_leave,855,Zone 1,
1755860738,zone_enter,857,Zone 1,
1755860738,zone_leave,857,Zone 1,
1755860739,zone_enter,857,Zone 1,
1755860741,zone_enter,862,Zone 1,
1755860741,zone_enter,863,Zone 1,
1755860741,zone_leave,863,Zone 1,
1755860742,zone_leave,857,Zone 1,
1755860742,zone_enter,857,Zone 1,
1755860742,zone_leave,862,Zone 1,
1755860743,zone_enter,862,Zone 1,
1755860743,zone_enter,845,Zone 1,
1755860743,zone_leave,857,Zone 1,
1755860744,zone_leave,845,Zone 1,
1755860744,zone_enter,845,Zone 1,
1755860745,zone_leave,845,Zone 1,
1755860745,zone_enter,845,Zone 1,
1755860747,zone_leave,845,Zone 1,
1755860749,zone_enter,834,Zone 1,
1755860754,zone_leave,834,Zone 1,
1755860755,zone_enter,834,Zone 1,
1755860756,zone_leave,834,Zone 1,
1755860764,zone_enter,869,Zone 1,
1755860764,zone_leave,862,Zone 1,
1755860765,zone_enter,870,Zone 1,
1755860765,zone_leave,869,Zone 1,
1755860765,zone_enter,871,Zone 1,
1755860765,zone_leave,870,Zone 1,
1755860766,zone_enter,872,Zone 1,
1755860766,zone_leave,871,Zone 1,
1755860766,zone_enter,873,Zone 1,
1755860766,zone_leave,872,Zone 1,
1755860766,zone_leave,873,Zone 1,
1755860769,zone_enter,879,Zone 1,
1755860778,zone_leave,879,Zone 1,
1755860792,zone_enter,906,Zone 1,
1755860793,zone_leave,906,Zone 1,
1755860797,zone_enter,917,Zone 1,
1755860798,zone_enter,920,Zone 1,
1755860798,zone_enter,919,Zone 1,
1755860798,zone_leave,917,Zone 1,
1755860798,zone_enter,921,Zone 1,
1755860798,zone_enter,922,Zone 1,
1755860798,zone_leave,920,Zone 1,
1755860798,zone_enter,920,Zone 1,
1755860798,zone_leave,921,Zone 1,
1755860798,zone_leave,922,Zone 1,
1755860798,zone_leave,919,Zone 1,
1755860799,zone_enter,923,Zone 1,
1755860799,zone_enter,925,Zone 1,
1755860799,zone_leave,920,Zone 1,
1755860799,zone_leave,923,Zone 1,
1755860800,zone_leave,925,Zone 1,
1755860800,zone_enter,928,Zone 1,
1755860800,zone_enter,925,Zone 1,
1755860801,zone_enter,931,Zone 1,
1755860801,zone_leave,928,Zone 1,
1755860801,zone_leave,925,Zone 1,
1755860801,zone_enter,928,Zone 1,
1755860801,zone_enter,933,Zone 1,
1755860801,zone_leave,931,Zone 1,
1755860801,zone_leave,928,Zone 1,
1755860801,zone_leave,933,Zone 1,
1755860803,zone_enter,937,Zone 1,
1755860803,zone_enter,938,Zone 1,
1755860803,zone_enter,939,Zone 1,
1755860803,zone_leave,937,Zone 1,
1755860804,zone_enter,937,Zone 1,
1755860804,zone_enter,941,Zone 1,
1755860804,zone_leave,938,Zone 1,
1755860804,zone_leave,939,Zone 1,
1755860804,zone_enter,939,Zone 1,
1755860804,zone_enter,942,Zone 1,
1755860804,zone_leave,937,Zone 1,
1755860804,zone_leave,939,Zone 1,
1755860804,zone_leave,941,Zone 1,
1755860804,zone_leave,942,Zone 1,
1755860805,zone_enter,941,Zone 1,
1755860806,zone_leave,941,Zone 1,
1755860806,zone_enter,941,Zone 1,
1755860807,zone_leave,941,Zone 1,
1755860808,zone_enter,941,Zone 1,
1755860809,zone_leave,941,Zone 1,
1755860809,zone_enter,941,Zone 1,
1755860811,zone_leave,941,Zone 1,
1755860812,zone_enter,941,Zone 1,
1755860813,zone_leave,941,Zone 1,
1755860813,zone_enter,941,Zone 1,
1755860813,zone_leave,941,Zone 1,
1755860814,zone_enter,941,Zone 1,
1755860815,zone_leave,941,Zone 1,
1755860815,zone_enter,941,Zone 1,
1755860816,zone_leave,941,Zone 1,
1755860816,zone_enter,977,Zone 1,
1755860817,zone_leave,977,Zone 1,
1755860817,zone_enter,981,Zone 1,
1755860818,zone_enter,985,Zone 1,
1755860818,zone_enter,983,Zone 1,
1755860818,zone_leave,981,Zone 1,
1755860818,zone_leave,985,Zone 1,
1755860819,zone_enter,986,Zone 1,
1755860819,zone_leave,983,Zone 1,
1755860820,zone_enter,990,Zone 1,
1755860820,zone_leave,986,Zone 1,
1755860820,zone_enter,992,Zone 1,
1755860820,zone_leave,990,Zone 1,
1755860822,zone_enter,997,Zone 1,
1755860823,zone_enter,1001,Zone 1,
1755860823,zone_leave,997,Zone 1,
1755860823,zone_enter,1002,Zone 1,
1755860823,zone_leave,1001,Zone 1,
1755860824,zone_enter,1001,Zone 1,
1755860824,zone_leave,1002,Zone 1,
1755860824,zone_leave,1001,Zone 1,
1755860825,zone_enter,1005,Zone 1,
1755860825,zone_enter,1004,Zone 1,
1755860826,zone_enter,1007,Zone 1,
1755860826,zone_enter,1008,Zone 1,
1755860826,zone_enter,1009,Zone 1,
1755860826,zone_enter,1010,Zone 1,
1755860826,zone_leave,992,Zone 1,
1755860826,zone_leave,1004,Zone 1,
1755860826,zone_enter,1001,Zone 1,
1755860826,zone_enter,1011,Zone 1,
1755860826,zone_leave,1005,Zone 1,
1755860826,zone_leave,1010,Zone 1,
1755860827,zone_enter,1012,Zone 1,
1755860827,zone_enter,1013,Zone 1,
1755860827,zone_leave,1009,Zone 1,
1755860827,zone_leave,1011,Zone 1,
1755860827,zone_enter,1014,Zone 1,
1755860827,zone_leave,1013,Zone 1,
1755860828,zone_enter,1015,Zone 1,
1755860828,zone_leave,1014,Zone 1,
1755860828,zone_enter,1016,Zone 1,
1755860828,zone_enter,1017,Zone 1,
1755860828,zone_leave,1001,Zone 1,
1755860828,zone_leave,1015,Zone 1,
1755860829,zone_enter,1005,Zone 1,
1755860829,zone_leave,1017,Zone 1,
1755860830,zone_enter,1001,Zone 1,
1755860830,zone_leave,1005,Zone 1,
1755860830,zone_enter,1018,Zone 1,
1755860830,zone_leave,1001,Zone 1,
1755860831,zone_leave,1012,Zone 1,
1755860832,zone_enter,1012,Zone 1,
1755860832,zone_leave,1016,Zone 1,
1755860832,zone_enter,992,Zone 1,
1755860832,zone_leave,1007,Zone 1,
1755860832,zone_leave,1008,Zone 1,
1755860833,zone_enter,1020,Zone 1,
1755860835,zone_leave,1020,Zone 1,
1755860838,zone_enter,1023,Zone 1,
1755860839,zone_leave,1023,Zone 1,
1755860839,zone_enter,1023,Zone 1,
1755860840,zone_leave,992,Zone 1,
1755860840,zone_leave,1018,Zone 1,
1755860840,zone_leave,1023,Zone 1,
1755860840,zone_enter,1023,Zone 1,
1755860841,zone_enter,1024,Zone 1,
1755860841,zone_leave,1023,Zone 1,
1755860841,zone_enter,1023,Zone 1,
1755860841,zone_leave,1024,Zone 1,
1755860842,zone_leave,1023,Zone 1,
1755860843,zone_enter,1023,Zone 1,
1755860843,zone_leave,1023,Zone 1,
1755860844,zone_enter,1023,Zone 1,
1755860844,zone_leave,1023,Zone 1,
1755860846,zone_enter,1028,Zone 1,
1755860846,zone_leave,1028,Zone 1,
1755860847,zone_enter,1028,Zone 1,
1755860847,zone_enter,1023,Zone 1,
1755860847,zone_leave,1028,Zone 1,
1755860848,zone_leave,1023,Zone 1,
1755860855,zone_leave,1012,Zone 1,
1755860856,zone_enter,1012,Zone 1,
1755860863,zone_leave,1012,Zone 1,
1755860863,zone_enter,1012,Zone 1,
1755860867,zone_leave,1012,Zone 1,
1755860868,zone_enter,1012,Zone 1,
1755860868,zone_leave,1012,Zone 1,
1755860869,zone_enter,1012,Zone 1,
1755860870,zone_leave,1012,Zone 1,
1755860871,zone_enter,1012,Zone 1,
1755860872,zone_leave,1012,Zone 1,
1755860875,zone_enter,1048,Zone 1,
1755860875,zone_leave,1048,Zone 1,
1755860880,zone_enter,1050,Zone 1,
1755860881,zone_leave,1050,Zone 1,
1755860883,zone_enter,1051,Zone 1,
1755860884,zone_enter,1052,Zone 1,
1755860884,zone_leave,1051,Zone 1,
1755860885,zone_leave,1052,Zone 1,
1755860886,zone_enter,1052,Zone 1,
1755860886,zone_leave,1052,Zone 1,
1755860888,zone_enter,1054,Zone 1,
1755860889,zone_leave,1054,Zone 1,
1755860889,zone_enter,1057,Zone 1,
1755860890,zone_enter,1054,Zone 1,
1755860890,zone_leave,1057,Zone 1,
1755860890,zone_enter,1058,Zone 1,
1755860892,zone_enter,1059,Zone 1,
1755860893,zone_enter,1061,Zone 1,
1755860893,zone_leave,1061,Zone 1,
1755860894,zone_enter,1062,Zone 1,
1755860894,zone_enter,1063,Zone 1,
1755860894,zone_leave,1062,Zone 1,
1755860895,zone_enter,1064,Zone 1,
1755860895,zone_enter,1061,Zone 1,
1755860895,zone_leave,1058,Zone 1,
1755860895,zone_leave,1054,Zone 1,
1755860895,zone_leave,1063,Zone 1,
1755860895,zone_enter,1065,Zone 1,
1755860895,zone_enter,1066,Zone 1,
1755860895,zone_enter,1063,Zone 1,
1755860895,zone_leave,1059,Zone 1,
1755860895,zone_leave,1061,Zone 1,
1755860896,zone_enter,1057,Zone 1,
1755860896,zone_enter,1062,Zone 1,
1755860896,zone_leave,1064,Zone 1,
1755860896,zone_enter,1064,Zone 1,
1755860896,zone_leave,1057,Zone 1,
1755860896,zone_leave,1062,Zone 1,
1755860896,zone_leave,1063,Zone 1,
1755860896,zone_leave,1065,Zone 1,
1755860896,zone_leave,1066,Zone 1,
1755860897,zone_enter,1057,Zone 1,
1755860897,zone_leave,1064,Zone 1,
1755860897,zone_enter,1054,Zone 1,
1755860897,zone_leave,1057,Zone 1,
1755860898,zone_enter,1062,Zone 1,
1755860898,zone_enter,1047,Zone 1,
1755860898,zone_leave,1062,Zone 1,
1755860898,zone_leave,1054,Zone 1,
1755860898,zone_leave,1047,Zone 1,
1755860902,zone_enter,1072,Zone 1,
1755860902,zone_enter,1075,Zone 1,
1755860902,zone_leave,1072,Zone 1,
1755860902,zone_leave,1075,Zone 1,
1755860904,zone_enter,1063,Zone 1,
1755860904,zone_enter,1064,Zone 1,
1755860904,zone_enter,1078,Zone 1,
1755860904,zone_leave,1063,Zone 1,
1755860904,zone_enter,1057,Zone 1,
1755860904,zone_leave,1064,Zone 1,
1755860904,zone_leave,1078,Zone 1,
1755860905,zone_leave,1057,Zone 1,
1755860906,zone_enter,1054,Zone 1,
1755860907,zone_enter,1047,Zone 1,
1755860907,zone_leave,1054,Zone 1,
1755860907,zone_enter,1081,Zone 1,
1755860907,zone_leave,1047,Zone 1,
1755860907,zone_leave,1081,Zone 1,
1755860912,zone_enter,1085,Zone 1,
1755860921,zone_enter,1094,Zone 1,
1755860921,zone_leave,1094,Zone 1,
1755860930,zone_leave,1085,Zone 1,
1755860931,zone_enter,1097,Zone 1,
1755860933,zone_leave,1097,Zone 1,
1755860936,zone_enter,1100,Zone 1,
1755860936,zone_leave,1100,Zone 1,
1755860940,zone_enter,1100,Zone 1,
1755860940,zone_leave,1100,Zone 1,
1755860952,zone_enter,1134,Zone 1,
1755860954,zone_enter,1138,Zone 1,
1755860955,zone_enter,1139,Zone 1,
1755860955,zone_leave,1138,Zone 1,
1755860955,zone_leave,1139,Zone 1,
1755860956,zone_enter,1140,Zone 1,
1755860956,zone_leave,1134,Zone 1,
1755860956,zone_enter,1141,Zone 1,
1755860956,zone_enter,1134,Zone 1,
1755860956,zone_leave,1140,Zone 1,
1755860956,zone_leave,1141,Zone 1,
1755860964,zone_leave,1134,Zone 1,
1755860965,zone_enter,1146,Zone 1,
1755860965,zone_enter,1148,Zone 1,
1755860965,zone_leave,1146,Zone 1,
1755860966,zone_leave,1148,Zone 1,
1755860966,zone_enter,1150,Zone 1,
1755860966,zone_enter,1151,Zone 1,
1755860967,zone_leave,1150,Zone 1,
1755860967,zone_leave,1151,Zone 1,
1755860967,zone_enter,1152,Zone 1,
1755860967,zone_leave,1152,Zone 1,
1755860968,zone_enter,1153,Zone 1,
1755860969,zone_enter,1154,Zone 1,
1755860969,zone_leave,1153,Zone 1,
1755860969,zone_enter,1155,Zone 1,
1755860969,zone_leave,1154,Zone 1,
1755860970,zone_enter,1156,Zone 1,
1755860970,zone_leave,1155,Zone 1,
1755860971,zone_leave,1156,Zone 1,
1755860974,zone_enter,1146,Zone 1,
1755860974,zone_leave,1146,Zone 1,
1755860977,zone_enter,1167,Zone 1,
1755860977,zone_leave,1167,Zone 1,
1755860979,zone_enter,1172,Zone 1,
1755860980,zone_enter,1174,Zone 1,
1755860980,zone_leave,1172,Zone 1,
1755860980,zone_leave,1174,Zone 1,
1755860981,zone_enter,1177,Zone 1,
1755860981,zone_enter,1172,Zone 1,
1755860981,zone_leave,1172,Zone 1,
1755860982,zone_enter,1179,Zone 1,
1755860982,zone_enter,1172,Zone 1,
1755860982,zone_leave,1177,Zone 1,
1755860982,zone_leave,1179,Zone 1,
1755860983,zone_enter,1177,Zone 1,
1755860983,zone_enter,1182,Zone 1,
1755860983,zone_leave,1177,Zone 1,
1755860983,zone_enter,1184,Zone 1,
1755860983,zone_leave,1172,Zone 1,
1755860983,zone_leave,1182,Zone 1,
1755860984,zone_enter,1185,Zone 1,
1755860984,zone_leave,1184,Zone 1,
1755860984,zone_enter,1186,Zone 1,
1755860984,zone_enter,1187,Zone 1,
1755860984,zone_leave,1185,Zone 1,
1755860985,zone_enter,1190,Zone 1,
1755860985,zone_leave,1186,Zone 1,
1755860985,zone_enter,1172,Zone 1,
1755860986,zone_enter,1184,Zone 1,
1755860986,zone_enter,1195,Zone 1,
1755860986,zone_leave,1187,Zone 1,
1755860986,zone_enter,1177,Zone 1,
1755860986,zone_leave,1195,Zone 1,
1755860986,zone_leave,1184,Zone 1,
1755860986,zone_leave,1177,Zone 1,
1755860986,zone_leave,1172,Zone 1,
1755860987,zone_enter,1177,Zone 1,
1755860987,zone_enter,1172,Zone 1,
1755860987,zone_enter,1198,Zone 1,
1755860987,zone_enter,1200,Zone 1,
1755860987,zone_leave,1198,Zone 1,
1755860988,zone_leave,1200,Zone 1,
1755860988,zone_leave,1177,Zone 1,
1755860988,zone_leave,1172,Zone 1,
1755860988,zone_leave,1190,Zone 1,
1755860988,zone_enter,1190,Zone 1,
1755860989,zone_enter,1206,Zone 1,
1755860990,zone_leave,1190,Zone 1,
1755860992,zone_enter,1215,Zone 1,
1755860993,zone_enter,1216,Zone 1,
1755860993,zone_leave,1215,Zone 1,
1755860993,zone_enter,1220,Zone 1,
1755860993,zone_enter,1222,Zone 1,
1755860994,zone_leave,1222,Zone 1,
1755860994,zone_enter,1222,Zone 1,
1755860994,zone_leave,1220,Zone 1,
1755860994,zone_enter,1220,Zone 1,
1755860994,zone_leave,1222,Zone 1,
1755860996,zone_enter,1222,Zone 1,
1755861000,zone_leave,1220,Zone 1,
1755861000,zone_leave,1222,Zone 1,
1755861001,zone_enter,1222,Zone 1,
1755861001,zone_enter,1230,Zone 1,
1755861001,zone_leave,1206,Zone 1,
1755861001,zone_enter,1233,Zone 1,
1755861001,zone_enter,1232,Zone 1,
1755861001,zone_leave,1222,Zone 1,
1755861001,zone_leave,1230,Zone 1,
1755861002,zone_leave,1233,Zone 1,
1755861003,zone_enter,1238,Zone 1,
1755861003,zone_enter,1206,Zone 1,
1755861003,zone_leave,1232,Zone 1,
1755861003,zone_leave,1216,Zone 1,
1755861003,zone_leave,1238,Zone 1,
1755861004,zone_enter,1240,Zone 1,
1755861004,zone_enter,1241,Zone 1,
1755861004,zone_leave,1206,Zone 1,
1755861004,zone_leave,1241,Zone 1,
1755861004,zone_enter,1232,Zone 1,
1755861004,zone_enter,1220,Zone 1,
1755861004,zone_leave,1240,Zone 1,
1755861005,zone_enter,1216,Zone 1,
1755861005,zone_leave,1232,Zone 1,
1755861005,zone_leave,1220,Zone 1,
1755861009,zone_leave,1216,Zone 1,
1755861017,zone_enter,1216,Zone 1,
1755861017,zone_leave,1216,Zone 1,
1755861018,zone_enter,1216,Zone 1,
1755861019,zone_enter,1271,Zone 1,
1755861019,zone_leave,1271,Zone 1,
1755861022,zone_enter,1273,Zone 1,
1755861022,zone_leave,1216,Zone 1,
1755861022,zone_enter,1274,Zone 1,
1755861022,zone_leave,1273,Zone 1,
1755861023,zone_leave,1274,Zone 1,
1755861031,zone_enter,1292,Zone 1,
1755861031,zone_leave,1292,Zone 1,
1755861032,zone_enter,1216,Zone 1,
1755861032,zone_enter,1296,Zone 1,
1755861032,zone_enter,1295,Zone 1,
1755861032,zone_leave,1216,Zone 1,
1755861033,zone_enter,1297,Zone 1,
1755861033,zone_leave,1295,Zone 1,
1755861034,zone_enter,1299,Zone 1,
1755861034,zone_leave,1297,Zone 1,
1755861034,zone_enter,1301,Zone 1,
1755861035,zone_enter,1302,Zone 1,
1755861035,zone_enter,1303,Zone 1,
1755861035,zone_leave,1301,Zone 1,
1755861035,zone_enter,1304,Zone 1,
1755861035,zone_enter,1305,Zone 1,
1755861035,zone_leave,1302,Zone 1,
1755861035,zone_leave,1303,Zone 1,
1755861036,zone_enter,1306,Zone 1,
1755861036,zone_leave,1305,Zone 1,
1755861036,zone_enter,1307,Zone 1,
1755861036,zone_leave,1306,Zone 1,
1755861036,zone_enter,1308,Zone 1,
1755861036,zone_leave,1307,Zone 1,
1755861037,zone_enter,1309,Zone 1,
1755861037,zone_enter,1310,Zone 1,
1755861037,zone_leave,1299,Zone 1,
1755861037,zone_leave,1308,Zone 1,
1755861038,zone_enter,1311,Zone 1,
1755861038,zone_leave,1309,Zone 1,
1755861038,zone_enter,1312,Zone 1,
1755861038,zone_enter,1313,Zone 1,
1755861038,zone_leave,1310,Zone 1,
1755861038,zone_leave,1311,Zone 1,
1755861039,zone_enter,1314,Zone 1,
1755861039,zone_enter,1315,Zone 1,
1755861039,zone_leave,1304,Zone 1,
1755861039,zone_leave,1312,Zone 1,
